game_id,date,season,season_type,week,home_team,away_team,home_score,away_score,completed,is_postseason
400554214,2014-09-05T00:30Z,2014,2,1,SEA,GB,36,16,True,False
400554215,2014-09-07T17:00Z,2014,2,1,ATL,NO,37,34,True,False
400554232,2014-09-07T17:00Z,2014,2,1,CHI,BUF,20,23,True,False
400554260,2014-09-07T17:00Z,2014,2,1,KC,TEN,10,26,True,False
400554217,2014-09-07T17:00Z,2014,2,1,STL,MIN,6,34,True,False
400554262,2014-09-07T17:00Z,2014,2,1,MIA,NE,33,20,True,False
400554226,2014-09-07T17:00Z,2014,2,1,NYJ,OAK,19,14,True,False
400554223,2014-09-07T17:00Z,2014,2,1,PHI,JAX,34,17,True,False
400554221,2014-09-07T17:00Z,2014,2,1,PIT,CLE,30,27,True,False
400554229,2014-09-07T17:00Z,2014,2,1,BAL,CIN,16,23,True,False
400554256,2014-09-07T17:00Z,2014,2,1,HOU,WSH,17,6,True,False
400554269,2014-09-07T20:25Z,2014,2,1,DAL,SF,17,28,True,False
400554266,2014-09-07T20:25Z,2014,2,1,TB,CAR,14,20,True,False
400554273,2014-09-08T00:30Z,2014,2,1,DEN,IND,31,24,True,False
400554296,2014-09-08T23:10Z,2014,2,1,DET,NYG,35,14,True,False
400554301,2014-09-09T02:20Z,2014,2,1,ARI,SD,18,17,True,False
400554196,2014-09-12T00:25Z,2014,2,2,BAL,PIT,26,6,True,False
400554198,2014-09-14T17:00Z,2014,2,2,BUF,MIA,29,10,True,False
400554245,2014-09-14T17:00Z,2014,2,2,CIN,ATL,24,10,True,False
400554241,2014-09-14T17:00Z,2014,2,2,CLE,NO,26,24,True,False
400554206,2014-09-14T17:00Z,2014,2,2,TEN,DAL,10,26,True,False
400554235,2014-09-14T17:00Z,2014,2,2,MIN,NE,7,30,True,False
400554211,2014-09-14T17:00Z,2014,2,2,NYG,ARI,14,25,True,False
400554202,2014-09-14T17:00Z,2014,2,2,WSH,JAX,41,10,True,False
400554249,2014-09-14T17:00Z,2014,2,2,CAR,DET,24,7,True,False
400554278,2014-09-14T20:05Z,2014,2,2,SD,SEA,30,21,True,False
400554274,2014-09-14T20:05Z,2014,2,2,TB,STL,17,19,True,False
400554291,2014-09-14T20:25Z,2014,2,2,DEN,KC,24,17,True,False
400554287,2014-09-14T20:25Z,2014,2,2,GB,NYJ,31,24,True,False
400554284,2014-09-14T20:25Z,2014,2,2,OAK,HOU,14,30,True,False
400554314,2014-09-15T00:30Z,2014,2,2,SF,CHI,20,28,True,False
400554318,2014-09-16T00:30Z,2014,2,2,IND,PHI,27,30,True,False
400554194,2014-09-19T00:25Z,2014,2,3,ATL,TB,56,14,True,False
400554195,2014-09-21T17:00Z,2014,2,3,BUF,SD,10,22,True,False
400554237,2014-09-21T17:00Z,2014,2,3,CIN,TEN,33,7,True,False
400554240,2014-09-21T17:00Z,2014,2,3,CLE,BAL,21,23,True,False
400554244,2014-09-21T17:00Z,2014,2,3,DET,GB,19,7,True,False
400554199,2014-09-21T17:00Z,2014,2,3,STL,DAL,31,34,True,False
400554250,2014-09-21T17:00Z,2014,2,3,NE,OAK,16,9,True,False
400554213,2014-09-21T17:00Z,2014,2,3,NO,MIN,20,9,True,False
400554208,2014-09-21T17:00Z,2014,2,3,NYG,HOU,30,17,True,False
400554203,2014-09-21T17:00Z,2014,2,3,PHI,WSH,37,34,True,False
400554247,2014-09-21T17:00Z,2014,2,3,JAX,IND,17,44,True,False
400554253,2014-09-21T20:05Z,2014,2,3,ARI,SF,23,14,True,False
400554280,2014-09-21T20:25Z,2014,2,3,MIA,KC,15,34,True,False
400554276,2014-09-21T20:25Z,2014,2,3,SEA,DEN,26,20,True,False
400554283,2014-09-22T00:30Z,2014,2,3,CAR,PIT,19,37,True,False
400554288,2014-09-23T00:30Z,2014,2,3,NYJ,CHI,19,27,True,False
400554201,2014-09-26T00:25Z,2014,2,4,WSH,NYG,14,45,True,False
400554207,2014-09-28T17:00Z,2014,2,4,CHI,GB,17,38,True,False
400554238,2014-09-28T17:00Z,2014,2,4,IND,TEN,41,17,True,False
400554286,2014-09-28T17:00Z,2014,2,4,OAK,MIA,14,38,True,False
400554252,2014-09-28T17:00Z,2014,2,4,NYJ,DET,17,24,True,False
400554279,2014-09-28T17:00Z,2014,2,4,PIT,TB,24,27,True,False
400554248,2014-09-28T17:00Z,2014,2,4,BAL,CAR,38,10,True,False
400554212,2014-09-28T17:00Z,2014,2,4,HOU,BUF,23,17,True,False
400554290,2014-09-28T20:05Z,2014,2,4,SD,JAX,33,14,True,False
400554242,2014-09-28T20:25Z,2014,2,4,MIN,ATL,41,28,True,False
400554315,2014-09-28T20:25Z,2014,2,4,SF,PHI,26,21,True,False
400554319,2014-09-29T00:30Z,2014,2,4,DAL,NO,38,17,True,False
400554325,2014-09-30T00:30Z,2014,2,4,KC,NE,41,14,True,False
400554197,2014-10-03T00:25Z,2014,2,5,GB,MIN,42,10,True,False
400554234,2014-10-05T17:00Z,2014,2,5,DAL,HOU,20,17,True,False
400554236,2014-10-05T17:00Z,2014,2,5,DET,BUF,14,17,True,False
400554204,2014-10-05T17:00Z,2014,2,5,TEN,CLE,28,29,True,False
400554239,2014-10-05T17:00Z,2014,2,5,IND,BAL,20,13,True,False
400554210,2014-10-05T17:00Z,2014,2,5,NO,TB,37,31,True,False
400554209,2014-10-05T17:00Z,2014,2,5,NYG,ATL,30,20,True,False
400554205,2014-10-05T17:00Z,2014,2,5,PHI,STL,34,28,True,False
400554200,2014-10-05T17:00Z,2014,2,5,CAR,CHI,31,24,True,False
400554243,2014-10-05T17:00Z,2014,2,5,JAX,PIT,9,17,True,False
400554246,2014-10-05T20:05Z,2014,2,5,DEN,ARI,41,20,True,False
400554275,2014-10-05T20:25Z,2014,2,5,SD,NYJ,31,0,True,False
400554251,2014-10-05T20:25Z,2014,2,5,SF,KC,22,17,True,False
400554277,2014-10-06T00:30Z,2014,2,5,NE,CIN,43,17,True,False
400554282,2014-10-07T00:30Z,2014,2,5,WSH,SEA,17,27,True,False
400554216,2014-10-10T00:25Z,2014,2,6,HOU,IND,28,33,True,False
400554259,2014-10-12T17:00Z,2014,2,6,BUF,NE,22,37,True,False
400554263,2014-10-12T17:00Z,2014,2,6,CIN,CAR,37,37,True,False
400554295,2014-10-12T17:00Z,2014,2,6,CLE,PIT,31,10,True,False
400554222,2014-10-12T17:00Z,2014,2,6,TEN,JAX,16,14,True,False
400554299,2014-10-12T17:00Z,2014,2,6,MIA,GB,24,27,True,False
400554255,2014-10-12T17:00Z,2014,2,6,MIN,DET,3,17,True,False
400554231,2014-10-12T17:00Z,2014,2,6,NYJ,DEN,17,31,True,False
400554225,2014-10-12T17:00Z,2014,2,6,TB,BAL,17,48,True,False
400554302,2014-10-12T20:05Z,2014,2,6,OAK,SD,28,31,True,False
400554220,2014-10-12T20:25Z,2014,2,6,ATL,CHI,13,27,True,False
400554308,2014-10-12T20:25Z,2014,2,6,ARI,WSH,30,20,True,False
400554305,2014-10-12T20:25Z,2014,2,6,SEA,DAL,23,30,True,False
400554312,2014-10-13T00:30Z,2014,2,6,PHI,NYG,27,0,True,False
400554335,2014-10-14T00:30Z,2014,2,6,STL,SF,17,31,True,False
400554219,2014-10-17T00:25Z,2014,2,7,NE,NYJ,27,25,True,False
400554268,2014-10-19T17:00Z,2014,2,7,BUF,MIN,17,16,True,False
400554270,2014-10-19T17:00Z,2014,2,7,CHI,MIA,14,27,True,False
400554271,2014-10-19T17:00Z,2014,2,7,DET,NO,24,23,True,False
400554294,2014-10-19T17:00Z,2014,2,7,GB,CAR,38,17,True,False
400554265,2014-10-19T17:00Z,2014,2,7,IND,CIN,27,0,True,False
400554257,2014-10-19T17:00Z,2014,2,7,STL,SEA,28,26,True,False
400554233,2014-10-19T17:00Z,2014,2,7,WSH,TEN,19,17,True,False
400554261,2014-10-19T17:00Z,2014,2,7,JAX,CLE,24,6,True,False
400554228,2014-10-19T17:00Z,2014,2,7,BAL,ATL,29,7,True,False
400554297,2014-10-19T20:05Z,2014,2,7,SD,KC,20,23,True,False
400554304,2014-10-19T20:25Z,2014,2,7,DAL,NYG,31,21,True,False
400554300,2014-10-19T20:25Z,2014,2,7,OAK,ARI,13,24,True,False
400554307,2014-10-20T00:30Z,2014,2,7,DEN,SF,42,17,True,False
400554311,2014-10-21T00:30Z,2014,2,7,PIT,HOU,30,23,True,False
400554218,2014-10-24T00:25Z,2014,2,8,DEN,SD,35,21,True,False
400554224,2014-10-26T13:30Z,2014,2,8,ATL,DET,21,22,True,False
400554264,2014-10-26T17:00Z,2014,2,8,CIN,BAL,27,24,True,False
400554230,2014-10-26T17:00Z,2014,2,8,TEN,HOU,16,30,True,False
400554227,2014-10-26T17:00Z,2014,2,8,KC,STL,34,7,True,False
400554272,2014-10-26T17:00Z,2014,2,8,NE,CHI,51,23,True,False
400554298,2014-10-26T17:00Z,2014,2,8,NYJ,BUF,23,43,True,False
400554254,2014-10-26T17:00Z,2014,2,8,TB,MIN,13,19,True,False
400554258,2014-10-26T17:00Z,2014,2,8,CAR,SEA,9,13,True,False
400554267,2014-10-26T17:00Z,2014,2,8,JAX,MIA,13,27,True,False
400554303,2014-10-26T20:05Z,2014,2,8,ARI,PHI,24,20,True,False
400554306,2014-10-26T20:25Z,2014,2,8,CLE,OAK,23,13,True,False
400554310,2014-10-26T20:25Z,2014,2,8,PIT,IND,51,34,True,False
400554313,2014-10-27T00:30Z,2014,2,8,NO,GB,44,23,True,False
400554336,2014-10-28T00:30Z,2014,2,8,DAL,WSH,17,20,True,False
400554309,2014-10-31T00:25Z,2014,2,9,CAR,NO,10,28,True,False
400554344,2014-11-02T18:00Z,2014,2,9,CIN,JAX,33,23,True,False
400554334,2014-11-02T18:00Z,2014,2,9,CLE,TB,22,17,True,False
400554337,2014-11-02T18:00Z,2014,2,9,DAL,ARI,17,28,True,False
400554341,2014-11-02T18:00Z,2014,2,9,KC,NYJ,24,10,True,False
400554347,2014-11-02T18:00Z,2014,2,9,MIA,SD,37,0,True,False
400554351,2014-11-02T18:00Z,2014,2,9,MIN,WSH,29,26,True,False
400554339,2014-11-02T18:00Z,2014,2,9,HOU,PHI,21,31,True,False
400554377,2014-11-02T21:05Z,2014,2,9,SF,STL,10,13,True,False
400554381,2014-11-02T21:25Z,2014,2,9,NE,DEN,43,21,True,False
400554385,2014-11-02T21:25Z,2014,2,9,SEA,OAK,30,24,True,False
400554389,2014-11-03T01:30Z,2014,2,9,PIT,BAL,43,23,True,False
400554393,2014-11-04T01:30Z,2014,2,9,NYG,IND,24,40,True,False
400554328,2014-11-07T01:25Z,2014,2,10,CIN,CLE,3,24,True,False
400554332,2014-11-09T18:00Z,2014,2,10,BUF,KC,13,17,True,False
400554355,2014-11-09T18:00Z,2014,2,10,DET,MIA,20,16,True,False
400554362,2014-11-09T18:00Z,2014,2,10,NO,SF,24,27,True,False
400554370,2014-11-09T18:00Z,2014,2,10,NYJ,PIT,20,13,True,False
400554372,2014-11-09T18:00Z,2014,2,10,TB,ATL,17,27,True,False
400554358,2014-11-09T18:00Z,2014,2,10,JAX,DAL,17,31,True,False
400554367,2014-11-09T18:00Z,2014,2,10,BAL,TEN,21,7,True,False
400554396,2014-11-09T21:05Z,2014,2,10,OAK,DEN,17,41,True,False
400554397,2014-11-09T21:25Z,2014,2,10,ARI,STL,31,14,True,False
400554400,2014-11-09T21:25Z,2014,2,10,SEA,NYG,38,17,True,False
400554403,2014-11-10T01:30Z,2014,2,10,GB,CHI,55,14,True,False
400554408,2014-11-11T01:30Z,2014,2,10,PHI,CAR,45,21,True,False
400554338,2014-11-14T01:25Z,2014,2,11,MIA,BUF,22,9,True,False
400554340,2014-11-16T18:00Z,2014,2,11,CHI,MIN,21,13,True,False
400554343,2014-11-16T18:00Z,2014,2,11,CLE,HOU,7,23,True,False
400554348,2014-11-16T18:00Z,2014,2,11,KC,SEA,24,20,True,False
400554383,2014-11-16T18:00Z,2014,2,11,STL,DEN,22,7,True,False
400554375,2014-11-16T18:00Z,2014,2,11,NO,CIN,10,27,True,False
400554387,2014-11-16T18:00Z,2014,2,11,NYG,SF,10,16,True,False
400554378,2014-11-16T18:00Z,2014,2,11,WSH,TB,7,27,True,False
400554352,2014-11-16T18:00Z,2014,2,11,CAR,ATL,17,19,True,False
400554391,2014-11-16T21:05Z,2014,2,11,SD,OAK,13,6,True,False
400554345,2014-11-16T21:25Z,2014,2,11,GB,PHI,53,20,True,False
400554414,2014-11-16T21:25Z,2014,2,11,ARI,DET,14,6,True,False
400554417,2014-11-17T01:30Z,2014,2,11,IND,NE,20,42,True,False
400554421,2014-11-18T01:30Z,2014,2,11,TEN,PIT,24,27,True,False
400554293,2014-11-21T01:25Z,2014,2,12,OAK,KC,24,20,True,False
400554317,2014-11-23T18:00Z,2014,2,12,ATL,CLE,24,26,True,False
400554333,2014-11-23T18:00Z,2014,2,12,CHI,TB,21,13,True,False
400554326,2014-11-23T18:00Z,2014,2,12,IND,JAX,23,3,True,False
400554324,2014-11-23T18:00Z,2014,2,12,MIN,GB,21,24,True,False
400554322,2014-11-23T18:00Z,2014,2,12,NE,DET,34,9,True,False
400554320,2014-11-23T18:00Z,2014,2,12,PHI,TEN,43,24,True,False
400554329,2014-11-23T18:00Z,2014,2,12,HOU,CIN,13,22,True,False
400554360,2014-11-23T21:05Z,2014,2,12,SD,STL,27,24,True,False
400554357,2014-11-23T21:05Z,2014,2,12,SEA,ARI,19,3,True,False
400554364,2014-11-23T21:25Z,2014,2,12,DEN,MIA,39,36,True,False
400554365,2014-11-23T21:25Z,2014,2,12,SF,WSH,17,13,True,False
400554369,2014-11-24T01:30Z,2014,2,12,NYG,DAL,28,31,True,False
400554331,2014-11-23T18:00Z,2014,2,12,BUF,NYJ,0,0,False,False
400607990,2014-11-25T00:00Z,2014,2,12,BUF,NYJ,38,3,True,False
400554394,2014-11-25T01:30Z,2014,2,12,NO,BAL,27,34,True,False
400554281,2014-11-27T17:30Z,2014,2,13,DET,CHI,34,17,True,False
400554285,2014-11-27T21:30Z,2014,2,13,DAL,PHI,10,33,True,False
400554289,2014-11-28T01:30Z,2014,2,13,SF,SEA,3,19,True,False
400554321,2014-11-30T18:00Z,2014,2,13,BUF,CLE,26,10,True,False
400554292,2014-11-30T18:00Z,2014,2,13,IND,WSH,49,27,True,False
400554354,2014-11-30T18:00Z,2014,2,13,STL,OAK,52,0,True,False
400554363,2014-11-30T18:00Z,2014,2,13,MIN,CAR,31,13,True,False
400554359,2014-11-30T18:00Z,2014,2,13,PIT,NO,32,35,True,False
400554330,2014-11-30T18:00Z,2014,2,13,TB,CIN,13,14,True,False
400554327,2014-11-30T18:00Z,2014,2,13,JAX,NYG,25,24,True,False
400554323,2014-11-30T18:00Z,2014,2,13,BAL,SD,33,34,True,False
400554316,2014-11-30T18:00Z,2014,2,13,HOU,TEN,45,21,True,False
400554368,2014-11-30T21:05Z,2014,2,13,ATL,ARI,29,18,True,False
400554371,2014-11-30T21:25Z,2014,2,13,GB,NE,26,21,True,False
400554395,2014-12-01T01:30Z,2014,2,13,KC,DEN,16,29,True,False
400554399,2014-12-02T01:30Z,2014,2,13,NYJ,MIA,13,16,True,False
400554349,2014-12-05T01:25Z,2014,2,14,CHI,DAL,28,41,True,False
400554374,2014-12-07T18:00Z,2014,2,14,CIN,PIT,21,42,True,False
400554422,2014-12-07T18:00Z,2014,2,14,CLE,IND,24,25,True,False
400554424,2014-12-07T18:00Z,2014,2,14,DET,TB,34,17,True,False
400554384,2014-12-07T18:00Z,2014,2,14,TEN,NYG,7,36,True,False
400554419,2014-12-07T18:00Z,2014,2,14,MIA,BAL,13,28,True,False
400554416,2014-12-07T18:00Z,2014,2,14,MIN,NYJ,30,24,True,False
400554388,2014-12-07T18:00Z,2014,2,14,NO,CAR,10,41,True,False
400554379,2014-12-07T18:00Z,2014,2,14,WSH,STL,0,24,True,False
400554426,2014-12-07T18:00Z,2014,2,14,JAX,HOU,13,27,True,False
400554428,2014-12-07T21:05Z,2014,2,14,DEN,BUF,24,17,True,False
400554429,2014-12-07T21:05Z,2014,2,14,ARI,KC,17,14,True,False
400554431,2014-12-07T21:25Z,2014,2,14,OAK,SF,24,13,True,False
400554430,2014-12-07T21:25Z,2014,2,14,PHI,SEA,14,24,True,False
400554432,2014-12-08T01:30Z,2014,2,14,SD,NE,14,23,True,False
400554433,2014-12-09T01:30Z,2014,2,14,GB,ATL,43,37,True,False
400554342,2014-12-12T01:25Z,2014,2,15,STL,ARI,6,12,True,False
400554346,2014-12-14T18:00Z,2014,2,15,ATL,PIT,20,27,True,False
400554386,2014-12-14T18:00Z,2014,2,15,BUF,GB,21,13,True,False
400554392,2014-12-14T18:00Z,2014,2,15,CLE,CIN,0,30,True,False
400554380,2014-12-14T18:00Z,2014,2,15,IND,HOU,17,10,True,False
400554376,2014-12-14T18:00Z,2014,2,15,KC,OAK,31,13,True,False
400554353,2014-12-14T18:00Z,2014,2,15,NE,MIA,41,13,True,False
400554350,2014-12-14T18:00Z,2014,2,15,NYG,WSH,24,13,True,False
400554390,2014-12-14T18:00Z,2014,2,15,CAR,TB,19,17,True,False
400554382,2014-12-14T18:00Z,2014,2,15,BAL,JAX,20,12,True,False
400554418,2014-12-14T21:05Z,2014,2,15,TEN,NYJ,11,16,True,False
400554420,2014-12-14T21:05Z,2014,2,15,SD,DEN,10,22,True,False
400554415,2014-12-14T21:25Z,2014,2,15,DET,MIN,16,14,True,False
400554423,2014-12-14T21:25Z,2014,2,15,SEA,SF,17,7,True,False
400554425,2014-12-15T01:30Z,2014,2,15,PHI,DAL,27,38,True,False
400554427,2014-12-16T01:30Z,2014,2,15,CHI,NO,15,31,True,False
400554356,2014-12-19T01:25Z,2014,2,16,JAX,TEN,21,13,True,False
400554366,2014-12-20T21:30Z,2014,2,16,WSH,PHI,27,24,True,False
400554361,2014-12-21T01:25Z,2014,2,16,SF,SD,35,38,True,False
400554401,2014-12-21T18:00Z,2014,2,16,CHI,DET,14,20,True,False
400554373,2014-12-21T18:00Z,2014,2,16,MIA,MIN,37,35,True,False
400554406,2014-12-21T18:00Z,2014,2,16,NO,ATL,14,30,True,False
400554436,2014-12-21T18:00Z,2014,2,16,NYJ,NE,16,17,True,False
400554434,2014-12-21T18:00Z,2014,2,16,PIT,KC,20,12,True,False
400554410,2014-12-21T18:00Z,2014,2,16,TB,GB,3,20,True,False
400554402,2014-12-21T18:00Z,2014,2,16,CAR,CLE,17,13,True,False
400554398,2014-12-21T18:00Z,2014,2,16,HOU,BAL,25,13,True,False
400554439,2014-12-21T21:05Z,2014,2,16,STL,NYG,27,37,True,False
400554444,2014-12-21T21:25Z,2014,2,16,DAL,IND,42,7,True,False
400554442,2014-12-21T21:25Z,2014,2,16,OAK,BUF,26,24,True,False
400554447,2014-12-22T01:30Z,2014,2,16,ARI,SEA,6,35,True,False
400554449,2014-12-23T01:30Z,2014,2,16,CIN,DEN,37,28,True,False
400554409,2014-12-28T18:00Z,2014,2,17,TEN,IND,10,27,True,False
400554413,2014-12-28T18:00Z,2014,2,17,KC,SD,19,7,True,False
400554435,2014-12-28T18:00Z,2014,2,17,MIA,NYJ,24,37,True,False
400554437,2014-12-28T18:00Z,2014,2,17,MIN,CHI,13,9,True,False
400554438,2014-12-28T18:00Z,2014,2,17,NE,BUF,9,17,True,False
400554440,2014-12-28T18:00Z,2014,2,17,NYG,PHI,26,34,True,False
400554443,2014-12-28T18:00Z,2014,2,17,TB,NO,20,23,True,False
400554407,2014-12-28T18:00Z,2014,2,17,WSH,DAL,17,44,True,False
400554405,2014-12-28T18:00Z,2014,2,17,BAL,CLE,20,10,True,False
400554412,2014-12-28T18:00Z,2014,2,17,HOU,JAX,23,17,True,False
400554404,2014-12-28T21:25Z,2014,2,17,ATL,CAR,3,34,True,False
400554445,2014-12-28T21:25Z,2014,2,17,DEN,OAK,47,14,True,False
400554411,2014-12-28T21:25Z,2014,2,17,GB,DET,30,20,True,False
400554446,2014-12-28T21:25Z,2014,2,17,SF,ARI,20,17,True,False
400554448,2014-12-28T21:25Z,2014,2,17,SEA,STL,20,6,True,False
400554441,2014-12-29T01:30Z,2014,2,17,PIT,CIN,27,17,True,False
400791485,2015-09-11T00:30Z,2015,2,1,NE,PIT,28,21,True,False
400791541,2015-09-13T17:00Z,2015,2,1,BUF,IND,27,14,True,False
400791489,2015-09-13T17:00Z,2015,2,1,CHI,GB,23,31,True,False
400791550,2015-09-13T17:00Z,2015,2,1,STL,SEA,34,31,True,False
400791497,2015-09-13T17:00Z,2015,2,1,NYJ,CLE,31,10,True,False
400791544,2015-09-13T17:00Z,2015,2,1,WSH,MIA,10,17,True,False
400791547,2015-09-13T17:00Z,2015,2,1,JAX,CAR,9,20,True,False
400791493,2015-09-13T17:00Z,2015,2,1,HOU,KC,20,27,True,False
400791555,2015-09-13T20:05Z,2015,2,1,ARI,NO,31,19,True,False
400791558,2015-09-13T20:05Z,2015,2,1,SD,DET,33,28,True,False
400791587,2015-09-13T20:25Z,2015,2,1,DEN,BAL,19,13,True,False
400791585,2015-09-13T20:25Z,2015,2,1,OAK,CIN,13,33,True,False
400791582,2015-09-13T20:25Z,2015,2,1,TB,TEN,14,42,True,False
400791590,2015-09-14T00:30Z,2015,2,1,DAL,NYG,27,26,True,False
400791596,2015-09-14T22:55Z,2015,2,1,ATL,PHI,26,24,True,False
400791600,2015-09-15T02:15Z,2015,2,1,SF,MIN,20,3,True,False
400791624,2015-09-18T00:25Z,2015,2,2,KC,DEN,24,31,True,False
400791664,2015-09-20T17:00Z,2015,2,2,BUF,NE,32,40,True,False
400791661,2015-09-20T17:00Z,2015,2,2,CHI,ARI,23,48,True,False
400791666,2015-09-20T17:00Z,2015,2,2,CIN,SD,24,19,True,False
400791669,2015-09-20T17:00Z,2015,2,2,CLE,TEN,28,14,True,False
400791638,2015-09-20T17:00Z,2015,2,2,MIN,DET,26,16,True,False
400791634,2015-09-20T17:00Z,2015,2,2,NO,TB,19,26,True,False
400791672,2015-09-20T17:00Z,2015,2,2,NYG,ATL,20,24,True,False
400791630,2015-09-20T17:00Z,2015,2,2,PIT,SF,43,18,True,False
400791675,2015-09-20T17:00Z,2015,2,2,WSH,STL,24,10,True,False
400791628,2015-09-20T17:00Z,2015,2,2,CAR,HOU,24,17,True,False
400791702,2015-09-20T20:05Z,2015,2,2,OAK,BAL,37,33,True,False
400791680,2015-09-20T20:05Z,2015,2,2,JAX,MIA,23,20,True,False
400791705,2015-09-20T20:25Z,2015,2,2,PHI,DAL,10,20,True,False
400791708,2015-09-21T00:30Z,2015,2,2,GB,SEA,27,17,True,False
400791711,2015-09-22T00:30Z,2015,2,2,IND,NYJ,7,20,True,False
400791484,2015-09-25T00:25Z,2015,2,3,NYG,WSH,32,21,True,False
400791500,2015-09-27T17:00Z,2015,2,3,CLE,OAK,20,27,True,False
400791491,2015-09-27T17:00Z,2015,2,3,DAL,ATL,28,39,True,False
400791496,2015-09-27T17:00Z,2015,2,3,TEN,IND,33,35,True,False
400791594,2015-09-27T17:00Z,2015,2,3,STL,PIT,6,12,True,False
400791592,2015-09-27T17:00Z,2015,2,3,MIN,SD,31,14,True,False
400791553,2015-09-27T17:00Z,2015,2,3,NE,JAX,51,17,True,False
400791583,2015-09-27T17:00Z,2015,2,3,NYJ,PHI,17,24,True,False
400791557,2015-09-27T17:00Z,2015,2,3,CAR,NO,27,22,True,False
400791546,2015-09-27T17:00Z,2015,2,3,BAL,CIN,24,28,True,False
400791589,2015-09-27T17:00Z,2015,2,3,HOU,TB,19,9,True,False
400791597,2015-09-27T20:05Z,2015,2,3,ARI,SF,47,7,True,False
400791623,2015-09-27T20:25Z,2015,2,3,MIA,BUF,14,41,True,False
400791626,2015-09-27T20:25Z,2015,2,3,SEA,CHI,26,0,True,False
400791631,2015-09-28T00:30Z,2015,2,3,DET,DEN,12,24,True,False
400791635,2015-09-29T00:30Z,2015,2,3,GB,KC,38,28,True,False
400791662,2015-10-02T00:25Z,2015,2,4,PIT,BAL,20,23,True,False
400761514,2015-10-04T13:30Z,2015,2,4,MIA,NYJ,14,27,True,False
400791709,2015-10-04T17:00Z,2015,2,4,ATL,HOU,48,21,True,False
400791678,2015-10-04T17:00Z,2015,2,4,BUF,NYG,10,24,True,False
400791706,2015-10-04T17:00Z,2015,2,4,CHI,OAK,22,20,True,False
400791712,2015-10-04T17:00Z,2015,2,4,CIN,KC,36,21,True,False
400791671,2015-10-04T17:00Z,2015,2,4,IND,JAX,16,13,True,False
400791701,2015-10-04T17:00Z,2015,2,4,TB,CAR,23,37,True,False
400791704,2015-10-04T17:00Z,2015,2,4,WSH,PHI,23,20,True,False
400791714,2015-10-04T20:05Z,2015,2,4,SD,CLE,30,27,True,False
400791719,2015-10-04T20:25Z,2015,2,4,DEN,MIN,23,20,True,False
400791718,2015-10-04T20:25Z,2015,2,4,ARI,STL,22,24,True,False
400791716,2015-10-04T20:25Z,2015,2,4,SF,GB,3,17,True,False
400791720,2015-10-05T00:30Z,2015,2,4,NO,DAL,26,20,True,False
400791741,2015-10-06T00:30Z,2015,2,4,SEA,DET,13,10,True,False
400791487,2015-10-09T00:25Z,2015,2,5,HOU,IND,20,27,True,False
400791495,2015-10-11T17:00Z,2015,2,5,ATL,WSH,25,19,True,False
400791492,2015-10-11T17:00Z,2015,2,5,CIN,SEA,27,24,True,False
400791548,2015-10-11T17:00Z,2015,2,5,GB,STL,24,10,True,False
400791551,2015-10-11T17:00Z,2015,2,5,TEN,BUF,13,14,True,False
400791488,2015-10-11T17:00Z,2015,2,5,KC,CHI,17,18,True,False
400791542,2015-10-11T17:00Z,2015,2,5,PHI,NO,39,17,True,False
400791498,2015-10-11T17:00Z,2015,2,5,TB,JAX,38,31,True,False
400791545,2015-10-11T17:00Z,2015,2,5,BAL,CLE,30,33,True,False
400791554,2015-10-11T20:05Z,2015,2,5,DET,ARI,17,42,True,False
400791559,2015-10-11T20:25Z,2015,2,5,DAL,NE,6,30,True,False
400791560,2015-10-11T20:25Z,2015,2,5,OAK,DEN,10,16,True,False
400791584,2015-10-12T00:30Z,2015,2,5,NYG,SF,30,27,True,False
400791588,2015-10-13T00:30Z,2015,2,5,SD,PIT,20,24,True,False
400791593,2015-10-16T00:25Z,2015,2,6,NO,ATL,31,21,True,False
400791627,2015-10-18T17:00Z,2015,2,6,BUF,CIN,21,34,True,False
400791633,2015-10-18T17:00Z,2015,2,6,CLE,DEN,23,26,True,False
400791629,2015-10-18T17:00Z,2015,2,6,DET,CHI,37,34,True,False
400791639,2015-10-18T17:00Z,2015,2,6,TEN,MIA,10,38,True,False
400791625,2015-10-18T17:00Z,2015,2,6,MIN,KC,16,10,True,False
400791598,2015-10-18T17:00Z,2015,2,6,NYJ,WSH,34,20,True,False
400791621,2015-10-18T17:00Z,2015,2,6,PIT,ARI,25,13,True,False
400791637,2015-10-18T17:00Z,2015,2,6,JAX,HOU,20,31,True,False
400791663,2015-10-18T20:05Z,2015,2,6,SEA,CAR,23,27,True,False
400791667,2015-10-18T20:25Z,2015,2,6,GB,SD,27,20,True,False
400791670,2015-10-18T20:25Z,2015,2,6,SF,BAL,25,20,True,False
400791674,2015-10-19T00:30Z,2015,2,6,IND,NE,27,34,True,False
400791676,2015-10-20T00:30Z,2015,2,6,PHI,NYG,27,7,True,False
400791503,2015-10-23T00:25Z,2015,2,7,SF,SEA,3,20,True,False
400761515,2015-10-25T13:30Z,2015,2,7,JAX,BUF,34,31,True,False
400791523,2015-10-25T17:00Z,2015,2,7,DET,MIN,19,28,True,False
400791517,2015-10-25T17:00Z,2015,2,7,TEN,ATL,7,10,True,False
400791520,2015-10-25T17:00Z,2015,2,7,IND,NO,21,27,True,False
400791527,2015-10-25T17:00Z,2015,2,7,KC,PIT,23,13,True,False
